IMPACTYPE,INJURY,ACCNUM,DATE,TIME,RDSFCOND
Pedestrian Collisions,None,1050426,2008-07-28,1970-01-01T00:23:27Z,Dry
Angle,None,1054496,2008-07-28,1970-01-01T00:25:53Z,Dry
Angle,Major,1054496,2008-07-28,1970-01-01T00:25:53Z,Dry
Pedestrian Collisions,None,1055263,2008-07-28,1970-01-01T00:33:25Z,Dry
Pedestrian Collisions,None,1055263,2008-07-28,1970-01-01T00:33:25Z,Dry
Pedestrian Collisions,Major,1055263,2008-07-28,1970-01-01T00:33:25Z,Dry
Pedestrian Collisions,None,1050560,2008-07-29,1970-01-01T00:11:48Z,Dry
Pedestrian Collisions,None,1050560,2008-07-29,1970-01-01T00:11:48Z,Dry
Pedestrian Collisions,Major,1050560,2008-07-29,1970-01-01T00:11:48Z,Dry
Pedestrian Collisions,None,1050562,2008-07-29,1970-01-01T00:20:35Z,Dry
Pedestrian Collisions,None,1050562,2008-07-29,1970-01-01T00:20:35Z,Dry
Pedestrian Collisions,None,1050562,2008-07-29,1970-01-01T00:20:35Z,Dry
Pedestrian Collisions,None,1050562,2008-07-29,1970-01-01T00:20:35Z,Dry
Pedestrian Collisions,None,1050562,2008-07-29,1970-01-01T00:20:35Z,Dry
Pedestrian Collisions,Major,1050562,2008-07-29,1970-01-01T00:20:35Z,Dry
Cyclist Collisions,None,1054754,2008-07-31,1970-01-01T00:26:50Z,Dry
Cyclist Collisions,Major,1054754,2008-07-31,1970-01-01T00:26:50Z,Dry
Cyclist Collisions,None,1051130,2008-07-31,1970-01-01T00:37:25Z,Dry
Cyclist Collisions,None,1051130,2008-07-31,1970-01-01T00:37:25Z,Dry
Cyclist Collisions,Major,1051130,2008-07-31,1970-01-01T00:37:25Z,Dry
Turning Movement,None,1055801,2008-08-01,1970-01-01T00:30:15Z,Dry
Turning Movement,Major,1055801,2008-08-01,1970-01-01T00:30:15Z,Dry
Turning Movement,None,1055801,2008-08-01,1970-01-01T00:30:15Z,Dry
Turning Movement,Minimal,1055801,2008-08-01,1970-01-01T00:30:15Z,Dry
Pedestrian Collisions,None,1051391,2008-08-01,1970-01-01T00:35:10Z,Dry
Pedestrian Collisions,None,1051391,2008-08-01,1970-01-01T00:35:10Z,Dry
Pedestrian Collisions,None,1051391,2008-08-01,1970-01-01T00:35:10Z,Dry
Pedestrian Collisions,Major,1051391,2008-08-01,1970-01-01T00:35:10Z,Dry
Pedestrian Collisions,Minor,1055774,2008-08-01,1970-01-01T00:38:27Z,Dry
Pedestrian Collisions,Minor,1055774,2008-08-01,1970-01-01T00:38:27Z,Dry
Pedestrian Collisions,None,1055774,2008-08-01,1970-01-01T00:38:27Z,Dry
Pedestrian Collisions,None,1055774,2008-08-01,1970-01-01T00:38:27Z,Dry
Pedestrian Collisions,Major,1055774,2008-08-01,1970-01-01T00:38:27Z,Dry
Turning Movement,None,1056289,2008-08-02,1970-01-01T00:33:27Z,Dry
Turning Movement,Major,1056289,2008-08-02,1970-01-01T00:33:27Z,Dry
Turning Movement,None,1056289,2008-08-02,1970-01-01T00:33:27Z,Dry
Cyclist Collisions,Major,1056442,2008-08-03,1970-01-01T00:25:40Z,Dry
Cyclist Collisions,None,1056442,2008-08-03,1970-01-01T00:25:40Z,Dry
Rear End,Minor,1057170,2008-08-04,1970-01-01T00:28:57Z,Dry
Rear End,Minor,1057170,2008-08-04,1970-01-01T00:28:57Z,Dry
Rear End,Minor,1057170,2008-08-04,1970-01-01T00:28:57Z,Dry
Rear End,Minor,1057170,2008-08-04,1970-01-01T00:28:57Z,Dry
Rear End,None,1057170,2008-08-04,1970-01-01T00:28:57Z,Dry
Rear End,Major,1057170,2008-08-04,1970-01-01T00:28:57Z,Dry
Cyclist Collisions,None,1053740,2008-08-06,1970-01-01T00:36:50Z,Dry
Cyclist Collisions,Major,1053740,2008-08-06,1970-01-01T00:36:50Z,Dry
Sideswipe,None,1059312,2008-08-07,1970-01-01T00:02:31Z,Dry
Sideswipe,Major,1059312,2008-08-07,1970-01-01T00:02:31Z,Dry
Sideswipe,None,1059312,2008-08-07,1970-01-01T00:02:31Z,Dry
Sideswipe,None,1059312,2008-08-07,1970-01-01T00:02:31Z,Dry
SMV Other,None,1052679,2008-08-07,1970-01-01T00:05:16Z,Dry
SMV Other,Minor,1052679,2008-08-07,1970-01-01T00:05:16Z,Dry
SMV Other,None,1052679,2008-08-07,1970-01-01T00:05:16Z,Dry
SMV Other,Major,1052679,2008-08-07,1970-01-01T00:05:16Z,Dry
SMV Other,Minor,1052679,2008-08-07,1970-01-01T00:05:16Z,Dry
SMV Other,None,1052679,2008-08-07,1970-01-01T00:05:16Z,Dry
Pedestrian Collisions,None,1052382,2008-08-09,1970-01-01T00:17:15Z,Dry
Pedestrian Collisions,None,1052382,2008-08-09,1970-01-01T00:17:15Z,Dry
Pedestrian Collisions,None,1052382,2008-08-09,1970-01-01T00:17:15Z,Dry
Pedestrian Collisions,None,1052382,2008-08-09,1970-01-01T00:17:15Z,Dry
Pedestrian Collisions,Fatal,1052382,2008-08-09,1970-01-01T00:17:15Z,Dry
Pedestrian Collisions,None,1053153,2008-08-14,1970-01-01T00:27:39Z,Dry
Pedestrian Collisions,None,1053153,2008-08-14,1970-01-01T00:27:39Z,Dry
Pedestrian Collisions,None,1053153,2008-08-14,1970-01-01T00:27:39Z,Dry
Pedestrian Collisions,None,1053153,2008-08-14,1970-01-01T00:27:39Z,Dry
Pedestrian Collisions,Major,1053153,2008-08-14,1970-01-01T00:27:39Z,Dry
Sideswipe,Major,1053906,2008-08-14,1970-01-01T00:34:05Z,Dry
Sideswipe,None,1053906,2008-08-14,1970-01-01T00:34:05Z,Dry
Sideswipe,None,1062414,2008-08-15,1970-01-01T00:10:30Z,Dry
Sideswipe,Major,1062414,2008-08-15,1970-01-01T00:10:30Z,Dry
Rear End,None,1053515,2008-08-15,1970-01-01T00:11:40Z,Dry
Rear End,Major,1053515,2008-08-15,1970-01-01T00:11:40Z,Dry
Rear End,None,1053515,2008-08-15,1970-01-01T00:11:40Z,Dry
Pedestrian Collisions,None,1053428,2008-08-15,1970-01-01T00:30:31Z,Wet
Pedestrian Collisions,None,1053428,2008-08-15,1970-01-01T00:30:31Z,Wet
Pedestrian Collisions,None,1053428,2008-08-15,1970-01-01T00:30:31Z,Wet
Pedestrian Collisions,None,1053428,2008-08-15,1970-01-01T00:30:31Z,Wet
Pedestrian Collisions,None,1053428,2008-08-15,1970-01-01T00:30:31Z,Wet
Pedestrian Collisions,Major,1053428,2008-08-15,1970-01-01T00:30:31Z,Wet
Sideswipe,None,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,None,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,None,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,None,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,None,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,Minimal,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,Major,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Sideswipe,Minimal,1057611,2008-08-15,1970-01-01T00:32:38Z,Wet
Pedestrian Collisions,None,1053672,2008-08-17,1970-01-01T00:35:25Z,Dry
Pedestrian Collisions,Fatal,1053672,2008-08-17,1970-01-01T00:35:25Z,Dry
SMV Other,Major,1053634,2008-08-18,1970-01-01T00:04:10Z,Dry
Approaching,Minimal,1057794,2008-08-18,1970-01-01T00:12:30Z,Dry
Approaching,Major,1057794,2008-08-18,1970-01-01T00:12:30Z,Dry
Pedestrian Collisions,None,1057950,2008-08-19,1970-01-01T00:20:20Z,Dry
Pedestrian Collisions,Major,1057950,2008-08-19,1970-01-01T00:20:20Z,Dry
Turning Movement,Major,1058226,2008-08-20,1970-01-01T00:31:53Z,Dry
Turning Movement,Minimal,1058226,2008-08-20,1970-01-01T00:31:53Z,Dry
Turning Movement,None,1058226,2008-08-20,1970-01-01T00:31:53Z,Dry
Rear End,Minimal,1057990,2008-08-21,1970-01-01T00:29:15Z,Dry
Rear End,None,1057990,2008-08-21,1970-01-01T00:29:15Z,Dry
Rear End,None,1057990,2008-08-21,1970-01-01T00:29:15Z,Dry
Rear End,None,1057990,2008-08-21,1970-01-01T00:29:15Z,Dry
Rear End,None,1057990,2008-08-21,1970-01-01T00:29:15Z,Dry
Rear End,Major,1057990,2008-08-21,1970-01-01T00:29:15Z,Dry
Turning Movement,None,1058363,2008-08-22,1970-01-01T00:22:35Z,Dry
Turning Movement,None,1058363,2008-08-22,1970-01-01T00:22:35Z,Dry
Turning Movement,None,1058363,2008-08-22,1970-01-01T00:22:35Z,Dry
Turning Movement,None,1058363,2008-08-22,1970-01-01T00:22:35Z,Dry
Turning Movement,Major,1058363,2008-08-22,1970-01-01T00:22:35Z,Dry
SMV Other,None,1058134,2008-08-23,1970-01-01T00:03:40Z,Dry
SMV Other,Major,1058134,2008-08-23,1970-01-01T00:03:40Z,Dry
Cyclist Collisions,None,1060815,2008-08-23,1970-01-01T00:23:45Z,Dry
Cyclist Collisions,Major,1060815,2008-08-23,1970-01-01T00:23:45Z,Dry
Pedestrian Collisions,Major,1054857,2008-08-23,1970-01-01T00:35:23Z,Dry
Pedestrian Collisions,None,1054857,2008-08-23,1970-01-01T00:35:23Z,Dry
Angle,Major,1064349,2008-08-26,1970-01-01T00:03:55Z,Dry
Angle,Major,1064349,2008-08-26,1970-01-01T00:03:55Z,Dry
Angle,Major,1064349,2008-08-26,1970-01-01T00:03:55Z,Dry
Angle,Major,1064349,2008-08-26,1970-01-01T00:03:55Z,Dry
Cyclist Collisions,None,1058466,2008-08-26,1970-01-01T00:12:25Z,Dry
Cyclist Collisions,Major,1058466,2008-08-26,1970-01-01T00:12:25Z,Dry
Pedestrian Collisions,None,1055195,2008-08-26,1970-01-01T00:18:31Z,Dry
Pedestrian Collisions,None,1055195,2008-08-26,1970-01-01T00:18:31Z,Dry
Pedestrian Collisions,Fatal,1055195,2008-08-26,1970-01-01T00:18:31Z,Dry
Turning Movement,Major,1058686,2008-08-27,1970-01-01T00:12:03Z,Dry
Turning Movement,Minimal,1058686,2008-08-27,1970-01-01T00:12:03Z,Dry
Pedestrian Collisions,Major,1058699,2008-08-27,1970-01-01T00:22:34Z,Dry
Pedestrian Collisions,None,1058699,2008-08-27,1970-01-01T00:22:34Z,Dry
Turning Movement,None,1058507,2008-08-28,1970-01-01T00:23:22Z,Dry
Turning Movement,Minor,1058507,2008-08-28,1970-01-01T00:23:22Z,Dry
Turning Movement,Major,1058507,2008-08-28,1970-01-01T00:23:22Z,Dry
Pedestrian Collisions,None,1055418,2008-08-28,1970-01-01T00:33:42Z,Dry
Pedestrian Collisions,Major,1055418,2008-08-28,1970-01-01T00:33:42Z,Dry
Cyclist Collisions,None,1059535,2008-08-29,1970-01-01T00:22:13Z,Dry
Cyclist Collisions,Major,1059535,2008-08-29,1970-01-01T00:22:13Z,Dry
Angle,Major,1058523,2008-08-29,1970-01-01T00:24:00Z,Dry
Angle,Minor,1058523,2008-08-29,1970-01-01T00:24:00Z,Dry
Angle,Minimal,1058523,2008-08-29,1970-01-01T00:24:00Z,Dry
Turning Movement,None,1058736,2008-08-30,1970-01-01T00:05:08Z,Dry
Turning Movement,None,1058736,2008-08-30,1970-01-01T00:05:08Z,Dry
Turning Movement,None,1058736,2008-08-30,1970-01-01T00:05:08Z,Dry
Turning Movement,None,1058736,2008-08-30,1970-01-01T00:05:08Z,Dry
Turning Movement,Major,1058736,2008-08-30,1970-01-01T00:05:08Z,Dry
Turning Movement,None,1058736,2008-08-30,1970-01-01T00:05:08Z,Dry
Rear End,None,1055623,2008-08-31,1970-01-01T00:26:54Z,Dry
Rear End,None,1055623,2008-08-31,1970-01-01T00:26:54Z,Dry
Rear End,Major,1055623,2008-08-31,1970-01-01T00:26:54Z,Dry
Rear End,None,1055623,2008-08-31,1970-01-01T00:26:54Z,Dry
Rear End,Minor,1055623,2008-08-31,1970-01-01T00:26:54Z,Dry
Rear End,Major,1058854,2008-08-31,1970-01-01T00:30:25Z,Dry
Rear End,None,1058854,2008-08-31,1970-01-01T00:30:25Z,Dry
Rear End,Minor,1058854,2008-08-31,1970-01-01T00:30:25Z,Dry
SMV Other,Major,1058820,2008-08-31,1970-01-01T00:37:20Z,Dry
SMV Other,None,1058820,2008-08-31,1970-01-01T00:37:20Z,Dry
Pedestrian Collisions,None,1062115,2008-09-02,1970-01-01T00:15:20Z,Dry
Pedestrian Collisions,None,1062115,2008-09-02,1970-01-01T00:15:20Z,Dry
Pedestrian Collisions,None,1062115,2008-09-02,1970-01-01T00:15:20Z,Dry
Pedestrian Collisions,Major,1062115,2008-09-02,1970-01-01T00:15:20Z,Dry
Pedestrian Collisions,None,1055967,2008-09-03,1970-01-01T00:17:07Z,Dry
Pedestrian Collisions,Minor,1055967,2008-09-03,1970-01-01T00:17:07Z,Dry
Pedestrian Collisions,Major,1055967,2008-09-03,1970-01-01T00:17:07Z,Dry
Rear End,Minimal,1059152,2008-09-03,1970-01-01T00:24:05Z,Dry
Rear End,Major,1059152,2008-09-03,1970-01-01T00:24:05Z,Dry
Rear End,None,1059416,2008-09-03,1970-01-01T00:31:40Z,Dry
Rear End,None,1059416,2008-09-03,1970-01-01T00:31:40Z,Dry
Rear End,Major,1059416,2008-09-03,1970-01-01T00:31:40Z,Dry
Rear End,Minor,1059416,2008-09-03,1970-01-01T00:31:40Z,Dry
Pedestrian Collisions,Major,1056407,2008-09-03,1970-01-01T00:32:25Z,Dry
Pedestrian Collisions,None,1056407,2008-09-03,1970-01-01T00:32:25Z,Dry
Cyclist Collisions,None,1056886,2008-09-04,1970-01-01T00:24:10Z,Dry
Cyclist Collisions,None,1056886,2008-09-04,1970-01-01T00:24:10Z,Dry
Cyclist Collisions,Major,1056886,2008-09-04,1970-01-01T00:24:10Z,Dry
Pedestrian Collisions,None,1058925,2008-09-04,1970-01-01T00:38:54Z,Dry
Pedestrian Collisions,None,1058925,2008-09-04,1970-01-01T00:38:54Z,Dry
Pedestrian Collisions,Major,1058925,2008-09-04,1970-01-01T00:38:54Z,Dry
Pedestrian Collisions,None,1059047,2008-09-06,1970-01-01T00:10:10Z,Wet
Pedestrian Collisions,Major,1059047,2008-09-06,1970-01-01T00:10:10Z,Wet
Pedestrian Collisions,None,1056625,2008-09-06,1970-01-01T00:18:54Z,Dry
Pedestrian Collisions,Major,1056625,2008-09-06,1970-01-01T00:18:54Z,Dry
Pedestrian Collisions,None,1057099,2008-09-08,1970-01-01T00:14:19Z,Dry
Pedestrian Collisions,None,1057099,2008-09-08,1970-01-01T00:14:19Z,Dry
Pedestrian Collisions,Major,1057099,2008-09-08,1970-01-01T00:14:19Z,Dry
Pedestrian Collisions,None,1060729,2008-09-08,1970-01-01T00:26:53Z,Dry
Pedestrian Collisions,None,1060729,2008-09-08,1970-01-01T00:26:53Z,Dry
Pedestrian Collisions,Major,1060729,2008-09-08,1970-01-01T00:26:53Z,Dry
Pedestrian Collisions,None,1057151,2008-09-08,1970-01-01T00:35:50Z,Wet
Pedestrian Collisions,Fatal,1057151,2008-09-08,1970-01-01T00:35:50Z,Wet
Cyclist Collisions,None,1057892,2008-09-10,1970-01-01T00:13:26Z,Dry
Cyclist Collisions,Fatal,1057892,2008-09-10,1970-01-01T00:13:26Z,Dry
Cyclist Collisions,None,1060768,2008-09-10,1970-01-01T00:34:07Z,Dry
Cyclist Collisions,Major,1060768,2008-09-10,1970-01-01T00:34:07Z,Dry
SMV Other,Major,1057921,2008-09-10,1970-01-01T00:35:33Z,Dry
Pedestrian Collisions,None,1067813,2008-09-11,1970-01-01T00:25:29Z,Dry
Pedestrian Collisions,Major,1067813,2008-09-11,1970-01-01T00:25:29Z,Dry
Cyclist Collisions,Major,1062512,2008-09-13,1970-01-01T00:24:10Z,Dry
SMV Other,Major,1058658,2008-09-14,1970-01-01T00:35:52Z,Wet
SMV Other,Major,1058659,2008-09-14,1970-01-01T00:37:10Z,Dry
Pedestrian Collisions,None,1064077,2008-09-14,1970-01-01T00:38:20Z,Wet
Pedestrian Collisions,Major,1064077,2008-09-14,1970-01-01T00:38:20Z,Wet
Angle,Major,1058993,2008-09-15,1970-01-01T00:16:43Z,Dry
SMV Other,Major,1058981,2008-09-15,1970-01-01T00:36:45Z,Other
Pedestrian Collisions,None,1063278,2008-09-16,1970-01-01T00:27:35Z,Dry
Pedestrian Collisions,None,1063278,2008-09-16,1970-01-01T00:27:35Z,Dry
Pedestrian Collisions,Major,1063278,2008-09-16,1970-01-01T00:27:35Z,Dry
Approaching,None,1059399,2008-09-17,1970-01-01T00:30:38Z,Dry
Approaching,Fatal,1059399,2008-09-17,1970-01-01T00:30:38Z,Dry
Approaching,None,1059399,2008-09-17,1970-01-01T00:30:38Z,Dry
Approaching,None,1059399,2008-09-17,1970-01-01T00:30:38Z,Dry
Cyclist Collisions,None,1062269,2008-09-18,1970-01-01T00:27:00Z,Dry
Cyclist Collisions,Major,1062269,2008-09-18,1970-01-01T00:27:00Z,Dry
Pedestrian Collisions,None,1064337,2008-09-19,1970-01-01T00:14:00Z,Dry
Pedestrian Collisions,Major,1064337,2008-09-19,1970-01-01T00:14:00Z,Dry
Rear End,Minimal,1062586,2008-09-20,1970-01-01T00:17:05Z,Dry
Rear End,Major,1062586,2008-09-20,1970-01-01T00:17:05Z,Dry
Turning Movement,Major,1065436,2008-09-21,1970-01-01T00:33:41Z,Dry
Turning Movement,None,1065436,2008-09-21,1970-01-01T00:33:41Z,Dry
Pedestrian Collisions,None,1065481,2008-09-22,1970-01-01T00:21:45Z,Dry
Pedestrian Collisions,Major,1065481,2008-09-22,1970-01-01T00:21:45Z,Dry
Approaching,None,1060516,2008-09-23,1970-01-01T00:27:32Z,Wet
Approaching,Minor,1060516,2008-09-23,1970-01-01T00:27:32Z,Wet
Approaching,None,1060516,2008-09-23,1970-01-01T00:27:32Z,Wet
Approaching,Fatal,1060516,2008-09-23,1970-01-01T00:27:32Z,Wet
SMV Other,Major,1063638,2008-09-24,1970-01-01T00:33:55Z,Dry
SMV Other,None,1063638,2008-09-24,1970-01-01T00:33:55Z,Dry
Pedestrian Collisions,None,1064117,2008-09-25,1970-01-01T00:10:00Z,Dry
Pedestrian Collisions,Major,1064117,2008-09-25,1970-01-01T00:10:00Z,Dry
Turning Movement,Major,1061106,2008-09-25,1970-01-01T00:33:47Z,Dry
Turning Movement,None,1061106,2008-09-25,1970-01-01T00:33:47Z,Dry
Turning Movement,None,1061106,2008-09-25,1970-01-01T00:33:47Z,Dry
Approaching,None,1064139,2008-09-25,1970-01-01T00:35:10Z,Dry
Approaching,Major,1064139,2008-09-25,1970-01-01T00:35:10Z,Dry
Approaching,Minor,1064139,2008-09-25,1970-01-01T00:35:10Z,Dry
Pedestrian Collisions,Minimal,1064434,2008-09-27,1970-01-01T00:33:45Z,Wet
Pedestrian Collisions,None,1064434,2008-09-27,1970-01-01T00:33:45Z,Wet
Pedestrian Collisions,None,1064434,2008-09-27,1970-01-01T00:33:45Z,Wet
Pedestrian Collisions,Major,1064434,2008-09-27,1970-01-01T00:33:45Z,Wet
Pedestrian Collisions,None,1063404,2008-09-28,1970-01-01T00:02:08Z,Wet
Pedestrian Collisions,Major,1063404,2008-09-28,1970-01-01T00:02:08Z,Wet
SMV Other,Fatal,1061341,2008-09-28,1970-01-01T00:09:05Z,Wet
SMV Other,Minor,1064784,2008-09-28,1970-01-01T00:25:17Z,Dry
SMV Other,Major,1064784,2008-09-28,1970-01-01T00:25:17Z,Dry
Approaching,Major,1061541,2008-09-29,1970-01-01T00:06:52Z,Dry
Approaching,Minor,1061541,2008-09-29,1970-01-01T00:06:52Z,Dry
Approaching,None,1061541,2008-09-29,1970-01-01T00:06:52Z,Dry
Approaching,Minor,1061541,2008-09-29,1970-01-01T00:06:52Z,Dry
Approaching,None,1061541,2008-09-29,1970-01-01T00:06:52Z,Dry
Approaching,Minimal,1061541,2008-09-29,1970-01-01T00:06:52Z,Dry
Pedestrian Collisions,None,1061921,2008-09-30,1970-01-01T00:11:47Z,Wet
Pedestrian Collisions,Major,1061921,2008-09-30,1970-01-01T00:11:47Z,Wet
Pedestrian Collisions,None,1061921,2008-09-30,1970-01-01T00:11:47Z,Wet
Rear End,Major,1064720,2008-09-30,1970-01-01T00:19:10Z,Wet
Rear End,None,1064720,2008-09-30,1970-01-01T00:19:10Z,Wet
Rear End,Major,1064720,2008-09-30,1970-01-01T00:19:10Z,Wet
Pedestrian Collisions,None,1062415,2008-10-02,1970-01-01T00:17:05Z,Dry
Pedestrian Collisions,None,1062415,2008-10-02,1970-01-01T00:17:05Z,Dry
Pedestrian Collisions,Fatal,1062415,2008-10-02,1970-01-01T00:17:05Z,Dry
Pedestrian Collisions,Major,1062444,2008-10-02,1970-01-01T00:33:58Z,Wet
Pedestrian Collisions,None,1062444,2008-10-02,1970-01-01T00:33:58Z,Wet
Pedestrian Collisions,None,1062444,2008-10-02,1970-01-01T00:33:58Z,Wet
Pedestrian Collisions,None,1062444,2008-10-02,1970-01-01T00:33:58Z,Wet
Pedestrian Collisions,None,1065860,2008-10-03,1970-01-01T00:10:41Z,Dry
Pedestrian Collisions,Major,1065860,2008-10-03,1970-01-01T00:10:41Z,Dry
Rear End,Fatal,1062626,2008-10-03,1970-01-01T00:38:47Z,Dry
Rear End,None,1062626,2008-10-03,1970-01-01T00:38:47Z,Dry
Rear End,None,1062626,2008-10-03,1970-01-01T00:38:47Z,Dry
Rear End,None,1062626,2008-10-03,1970-01-01T00:38:47Z,Dry
Rear End,None,1062626,2008-10-03,1970-01-01T00:38:47Z,Dry
Rear End,None,1062626,2008-10-03,1970-01-01T00:38:47Z,Dry
Pedestrian Collisions,None,1062738,2008-10-05,1970-01-01T00:05:38Z,Dry
Pedestrian Collisions,None,1062738,2008-10-05,1970-01-01T00:05:38Z,Dry
Pedestrian Collisions,Minor,1062738,2008-10-05,1970-01-01T00:05:38Z,Dry
Pedestrian Collisions,Major,1062738,2008-10-05,1970-01-01T00:05:38Z,Dry
Cyclist Collisions,None,1064595,2008-10-05,1970-01-01T00:24:05Z,Dry
Cyclist Collisions,Major,1064595,2008-10-05,1970-01-01T00:24:05Z,Dry
SMV Other,Major,1062955,2008-10-06,1970-01-01T00:23:48Z,Dry
Turning Movement,None,1070741,2008-10-07,1970-01-01T00:11:40Z,Dry
Turning Movement,Major,1070741,2008-10-07,1970-01-01T00:11:40Z,Dry
Turning Movement,Major,1063149,2008-10-07,1970-01-01T00:37:10Z,Dry
Turning Movement,None,1063149,2008-10-07,1970-01-01T00:37:10Z,Dry
Approaching,Major,1064016,2008-10-08,1970-01-01T00:26:40Z,Wet
Approaching,None,1064016,2008-10-08,1970-01-01T00:26:40Z,Wet
Approaching,None,1064016,2008-10-08,1970-01-01T00:26:40Z,Wet
Turning Movement,Major,1066823,2008-10-10,1970-01-01T00:16:53Z,Dry
Turning Movement,None,1066823,2008-10-10,1970-01-01T00:16:53Z,Dry
Turning Movement,None,1066823,2008-10-10,1970-01-01T00:16:53Z,Dry
Angle,None,1063951,2008-10-13,1970-01-01T00:02:25Z,Dry
Angle,None,1063951,2008-10-13,1970-01-01T00:02:25Z,Dry
Angle,None,1063951,2008-10-13,1970-01-01T00:02:25Z,Dry
Angle,Major,1063951,2008-10-13,1970-01-01T00:02:25Z,Dry
Pedestrian Collisions,None,1065334,2008-10-14,1970-01-01T00:36:47Z,Dry
Pedestrian Collisions,Major,1065334,2008-10-14,1970-01-01T00:36:47Z,Dry
Pedestrian Collisions,None,1064702,2008-10-16,1970-01-01T00:19:10Z,Dry
Pedestrian Collisions,None,1064702,2008-10-16,1970-01-01T00:19:10Z,Dry
Pedestrian Collisions,Major,1064702,2008-10-16,1970-01-01T00:19:10Z,Dry
Cyclist Collisions,None,1068411,2008-10-16,1970-01-01T00:29:08Z,Dry
Cyclist Collisions,Major,1068411,2008-10-16,1970-01-01T00:29:08Z,Dry
Pedestrian Collisions,None,1068386,2008-10-16,1970-01-01T00:31:45Z,Dry
Pedestrian Collisions,Major,1068386,2008-10-16,1970-01-01T00:31:45Z,Dry
Angle,Major,1068648,2008-10-17,1970-01-01T00:20:19Z,Dry
Angle,Major,1068648,2008-10-17,1970-01-01T00:20:19Z,Dry
Angle,None,1068648,2008-10-17,1970-01-01T00:20:19Z,Dry
Angle,None,1068648,2008-10-17,1970-01-01T00:20:19Z,Dry
Angle,None,1068648,2008-10-17,1970-01-01T00:20:19Z,Dry
Pedestrian Collisions,None,1064977,2008-10-17,1970-01-01T00:29:15Z,Dry
Pedestrian Collisions,Fatal,1064977,2008-10-17,1970-01-01T00:29:15Z,Dry
Pedestrian Collisions,Major,1064978,2008-10-17,1970-01-01T00:32:36Z,Dry
Pedestrian Collisions,None,1064978,2008-10-17,1970-01-01T00:32:36Z,Dry
Pedestrian Collisions,None,1065056,2008-10-18,1970-01-01T00:15:15Z,Other
Pedestrian Collisions,None,1065056,2008-10-18,1970-01-01T00:15:15Z,Other
Pedestrian Collisions,Major,1065056,2008-10-18,1970-01-01T00:15:15Z,Other
Approaching,None,1065135,2008-10-18,1970-01-01T00:21:55Z,Dry
Approaching,None,1065135,2008-10-18,1970-01-01T00:21:55Z,Dry
Approaching,None,1065135,2008-10-18,1970-01-01T00:21:55Z,Dry
Approaching,Fatal,1065135,2008-10-18,1970-01-01T00:21:55Z,Dry
Approaching,None,1065135,2008-10-18,1970-01-01T00:21:55Z,Dry
Cyclist Collisions,None,1069132,2008-10-18,1970-01-01T00:25:00Z,Dry
Cyclist Collisions,None,1069132,2008-10-18,1970-01-01T00:25:00Z,Dry
Cyclist Collisions,Major,1069132,2008-10-18,1970-01-01T00:25:00Z,Dry
Pedestrian Collisions,Major,1065143,2008-10-19,1970-01-01T00:03:40Z,Dry
Pedestrian Collisions,None,1065141,2008-10-19,1970-01-01T00:14:10Z,Dry
Pedestrian Collisions,None,1065141,2008-10-19,1970-01-01T00:14:10Z,Dry
Pedestrian Collisions,Major,1065141,2008-10-19,1970-01-01T00:14:10Z,Dry
SMV Other,None,1069209,2008-10-21,1970-01-01T00:06:40Z,Wet
SMV Other,Major,1069209,2008-10-21,1970-01-01T00:06:40Z,Wet
SMV Other,None,1065595,2008-10-21,1970-01-01T00:09:05Z,Dry
SMV Other,Fatal,1065595,2008-10-21,1970-01-01T00:09:05Z,Dry
Pedestrian Collisions,None,1069392,2008-10-21,1970-01-01T00:25:20Z,Dry
Pedestrian Collisions,None,1069392,2008-10-21,1970-01-01T00:25:20Z,Dry
Pedestrian Collisions,Major,1069392,2008-10-21,1970-01-01T00:25:20Z,Dry
SMV Other,None,1065571,2008-10-22,1970-01-01T00:03:51Z,Dry
SMV Other,Major,1065571,2008-10-22,1970-01-01T00:03:51Z,Dry
Cyclist Collisions,None,1069547,2008-10-22,1970-01-01T00:32:07Z,Dry
Cyclist Collisions,Major,1069547,2008-10-22,1970-01-01T00:32:07Z,Dry
Pedestrian Collisions,None,1069502,2008-10-23,1970-01-01T00:24:08Z,Dry
Pedestrian Collisions,None,1069502,2008-10-23,1970-01-01T00:24:08Z,Dry
Pedestrian Collisions,Major,1069502,2008-10-23,1970-01-01T00:24:08Z,Dry
Pedestrian Collisions,Major,1066104,2008-10-23,1970-01-01T00:32:20Z,Dry
Pedestrian Collisions,None,1066274,2008-10-24,1970-01-01T00:37:15Z,Wet
Pedestrian Collisions,Fatal,1066274,2008-10-24,1970-01-01T00:37:15Z,Wet
Pedestrian Collisions,None,1066390,2008-10-25,1970-01-01T00:38:49Z,Dry
Pedestrian Collisions,None,1066390,2008-10-25,1970-01-01T00:38:49Z,Dry
